"price","airline","Origin","Destination","DepartureDate","ReturnDate","ScrapeDate","nbr_trials","Journey","TravelDates","DaysBeforeDeparture"
6106,NA,"BER","BKK",2019-02-05,2019-02-12,2019-01-24,1,"BER-BKK","2019-02-05-2019-02-12",12
6015,NA,"BER","BKK",2019-02-05,2019-02-12,2019-01-25,1,"BER-BKK","2019-02-05-2019-02-12",11
6192,NA,"BER","BKK",2019-02-05,2019-02-12,2019-01-26,1,"BER-BKK","2019-02-05-2019-02-12",10
6192,NA,"BER","BKK",2019-02-05,2019-02-12,2019-01-27,1,"BER-BKK","2019-02-05-2019-02-12",9
6440,NA,"BER","BKK",2019-02-05,2019-02-12,2019-01-29,1,"BER-BKK","2019-02-05-2019-02-12",7
5960,NA,"BER","BKK",2019-02-06,2019-02-11,2019-01-21,1,"BER-BKK","2019-02-06-2019-02-11",16
5953,NA,"BER","BKK",2019-02-06,2019-02-11,2019-01-24,1,"BER-BKK","2019-02-06-2019-02-11",13
6167,NA,"BER","BKK",2019-02-06,2019-02-11,2019-01-25,1,"BER-BKK","2019-02-06-2019-02-11",12
6401,NA,"BER","BKK",2019-02-06,2019-02-11,2019-01-26,1,"BER-BKK","2019-02-06-2019-02-11",11
6180,NA,"BER","BKK",2019-02-06,2019-02-11,2019-01-27,1,"BER-BKK","2019-02-06-2019-02-11",10
6217,NA,"BER","BKK",2019-02-06,2019-02-11,2019-01-29,1,"BER-BKK","2019-02-06-2019-02-11",8
6216,NA,"BER","BKK",2019-02-06,2019-02-11,2019-01-30,1,"BER-BKK","2019-02-06-2019-02-11",7
5652,NA,"BER","BKK",2019-02-06,2019-02-12,2019-01-24,1,"BER-BKK","2019-02-06-2019-02-12",13
5636,NA,"BER","BKK",2019-02-06,2019-02-12,2019-01-25,1,"BER-BKK","2019-02-06-2019-02-12",12
5903,NA,"BER","BKK",2019-02-06,2019-02-12,2019-01-26,1,"BER-BKK","2019-02-06-2019-02-12",11
5635,NA,"BER","BKK",2019-02-06,2019-02-12,2019-01-27,1,"BER-BKK","2019-02-06-2019-02-12",10
5326,NA,"BER","BKK",2019-02-06,2019-02-12,2019-01-29,1,"BER-BKK","2019-02-06-2019-02-12",8
5337,NA,"BER","BKK",2019-02-06,2019-02-12,2019-01-30,1,"BER-BKK","2019-02-06-2019-02-12",7
5595,NA,"BER","BKK",2019-02-06,2019-02-13,2019-01-24,1,"BER-BKK","2019-02-06-2019-02-13",13
5636,NA,"BER","BKK",2019-02-06,2019-02-13,2019-01-25,1,"BER-BKK","2019-02-06-2019-02-13",12
5635,NA,"BER","BKK",2019-02-06,2019-02-13,2019-01-26,1,"BER-BKK","2019-02-06-2019-02-13",11
5635,NA,"BER","BKK",2019-02-06,2019-02-13,2019-01-27,1,"BER-BKK","2019-02-06-2019-02-13",10
5370,NA,"BER","BKK",2019-02-06,2019-02-13,2019-01-29,1,"BER-BKK","2019-02-06-2019-02-13",8
5073,NA,"BER","BKK",2019-02-06,2019-02-13,2019-01-30,1,"BER-BKK","2019-02-06-2019-02-13",7
6502,NA,"BER","BKK",2019-02-07,2019-02-12,2019-01-24,1,"BER-BKK","2019-02-07-2019-02-12",14
7009,NA,"BER","BKK",2019-02-07,2019-02-12,2019-01-25,1,"BER-BKK","2019-02-07-2019-02-12",13
7026,NA,"BER","BKK",2019-02-07,2019-02-12,2019-01-26,1,"BER-BKK","2019-02-07-2019-02-12",12
6544,NA,"BER","BKK",2019-02-07,2019-02-12,2019-01-27,1,"BER-BKK","2019-02-07-2019-02-12",11
6284,NA,"BER","BKK",2019-02-07,2019-02-12,2019-01-29,1,"BER-BKK","2019-02-07-2019-02-12",9
7062,NA,"BER","BKK",2019-02-07,2019-02-12,2019-01-30,1,"BER-BKK","2019-02-07-2019-02-12",8
6168,NA,"BER","BKK",2019-02-07,2019-02-12,2019-01-31,1,"BER-BKK","2019-02-07-2019-02-12",7
6322,NA,"BER","BKK",2019-02-07,2019-02-13,2019-01-24,1,"BER-BKK","2019-02-07-2019-02-13",14
6680,NA,"BER","BKK",2019-02-07,2019-02-13,2019-01-25,1,"BER-BKK","2019-02-07-2019-02-13",13
6896,NA,"BER","BKK",2019-02-07,2019-02-13,2019-01-26,1,"BER-BKK","2019-02-07-2019-02-13",12
6544,NA,"BER","BKK",2019-02-07,2019-02-13,2019-01-27,1,"BER-BKK","2019-02-07-2019-02-13",11
6284,NA,"BER","BKK",2019-02-07,2019-02-13,2019-01-29,1,"BER-BKK","2019-02-07-2019-02-13",9
6931,NA,"BER","BKK",2019-02-07,2019-02-13,2019-01-30,1,"BER-BKK","2019-02-07-2019-02-13",8
6170,NA,"BER","BKK",2019-02-07,2019-02-13,2019-01-31,1,"BER-BKK","2019-02-07-2019-02-13",7
6502,NA,"BER","BKK",2019-02-07,2019-02-14,2019-01-24,1,"BER-BKK","2019-02-07-2019-02-14",14
6834,NA,"BER","BKK",2019-02-07,2019-02-14,2019-01-25,1,"BER-BKK","2019-02-07-2019-02-14",13
7026,NA,"BER","BKK",2019-02-07,2019-02-14,2019-01-26,1,"BER-BKK","2019-02-07-2019-02-14",12
6544,NA,"BER","BKK",2019-02-07,2019-02-14,2019-01-27,1,"BER-BKK","2019-02-07-2019-02-14",11
6284,NA,"BER","BKK",2019-02-07,2019-02-14,2019-01-29,1,"BER-BKK","2019-02-07-2019-02-14",9
7062,NA,"BER","BKK",2019-02-07,2019-02-14,2019-01-30,1,"BER-BKK","2019-02-07-2019-02-14",8
6283,NA,"BER","BKK",2019-02-07,2019-02-14,2019-01-31,1,"BER-BKK","2019-02-07-2019-02-14",7
6576,NA,"BER","BKK",2019-02-08,2019-02-13,2019-01-24,1,"BER-BKK","2019-02-08-2019-02-13",15
6269,NA,"BER","BKK",2019-02-08,2019-02-13,2019-01-25,1,"BER-BKK","2019-02-08-2019-02-13",14
6267,NA,"BER","BKK",2019-02-08,2019-02-13,2019-01-26,1,"BER-BKK","2019-02-08-2019-02-13",13
6267,NA,"BER","BKK",2019-02-08,2019-02-13,2019-01-27,1,"BER-BKK","2019-02-08-2019-02-13",12
6622,NA,"BER","BKK",2019-02-08,2019-02-13,2019-01-29,1,"BER-BKK","2019-02-08-2019-02-13",10
6064,NA,"BER","BKK",2019-02-08,2019-02-13,2019-01-30,1,"BER-BKK","2019-02-08-2019-02-13",9
5703,NA,"BER","BKK",2019-02-08,2019-02-13,2019-01-31,1,"BER-BKK","2019-02-08-2019-02-13",8
6249,NA,"BER","BKK",2019-02-08,2019-02-13,2019-02-01,1,"BER-BKK","2019-02-08-2019-02-13",7
6576,NA,"BER","BKK",2019-02-08,2019-02-14,2019-01-24,1,"BER-BKK","2019-02-08-2019-02-14",15
6269,NA,"BER","BKK",2019-02-08,2019-02-14,2019-01-25,1,"BER-BKK","2019-02-08-2019-02-14",14
6267,NA,"BER","BKK",2019-02-08,2019-02-14,2019-01-26,1,"BER-BKK","2019-02-08-2019-02-14",13
6267,NA,"BER","BKK",2019-02-08,2019-02-14,2019-01-27,1,"BER-BKK","2019-02-08-2019-02-14",12
6315,NA,"BER","BKK",2019-02-08,2019-02-14,2019-01-29,1,"BER-BKK","2019-02-08-2019-02-14",10
6328,NA,"BER","BKK",2019-02-08,2019-02-14,2019-01-30,1,"BER-BKK","2019-02-08-2019-02-14",9
5967,NA,"BER","BKK",2019-02-08,2019-02-14,2019-01-31,1,"BER-BKK","2019-02-08-2019-02-14",8
6407,NA,"BER","BKK",2019-02-08,2019-02-14,2019-02-01,1,"BER-BKK","2019-02-08-2019-02-14",7
6269,NA,"BER","BKK",2019-02-08,2019-02-15,2019-01-25,1,"BER-BKK","2019-02-08-2019-02-15",14
6583,NA,"BER","BKK",2019-02-08,2019-02-15,2019-01-26,1,"BER-BKK","2019-02-08-2019-02-15",13
6535,NA,"BER","BKK",2019-02-08,2019-02-15,2019-01-27,1,"BER-BKK","2019-02-08-2019-02-15",12
6425,NA,"BER","BKK",2019-02-08,2019-02-15,2019-01-29,1,"BER-BKK","2019-02-08-2019-02-15",10
6424,NA,"BER","BKK",2019-02-08,2019-02-15,2019-01-30,1,"BER-BKK","2019-02-08-2019-02-15",9
6283,NA,"BER","BKK",2019-02-08,2019-02-15,2019-01-31,1,"BER-BKK","2019-02-08-2019-02-15",8
6447,NA,"BER","BKK",2019-02-08,2019-02-15,2019-02-01,1,"BER-BKK","2019-02-08-2019-02-15",7
6389,NA,"BER","BKK",2019-02-09,2019-02-14,2019-01-24,1,"BER-BKK","2019-02-09-2019-02-14",16
6390,NA,"BER","BKK",2019-02-09,2019-02-14,2019-01-25,1,"BER-BKK","2019-02-09-2019-02-14",15
6401,NA,"BER","BKK",2019-02-09,2019-02-14,2019-01-26,1,"BER-BKK","2019-02-09-2019-02-14",14
6401,NA,"BER","BKK",2019-02-09,2019-02-14,2019-01-27,1,"BER-BKK","2019-02-09-2019-02-14",13
6440,NA,"BER","BKK",2019-02-09,2019-02-14,2019-01-29,1,"BER-BKK","2019-02-09-2019-02-14",11
7163,NA,"BER","BKK",2019-02-09,2019-02-14,2019-01-30,1,"BER-BKK","2019-02-09-2019-02-14",10
6817,NA,"BER","BKK",2019-02-09,2019-02-14,2019-01-31,1,"BER-BKK","2019-02-09-2019-02-14",9
6824,NA,"BER","BKK",2019-02-09,2019-02-14,2019-02-01,1,"BER-BKK","2019-02-09-2019-02-14",8
6390,NA,"BER","BKK",2019-02-09,2019-02-15,2019-01-25,1,"BER-BKK","2019-02-09-2019-02-15",15
6401,NA,"BER","BKK",2019-02-09,2019-02-15,2019-01-26,1,"BER-BKK","2019-02-09-2019-02-15",14
6401,NA,"BER","BKK",2019-02-09,2019-02-15,2019-01-27,1,"BER-BKK","2019-02-09-2019-02-15",13
6440,NA,"BER","BKK",2019-02-09,2019-02-15,2019-01-29,1,"BER-BKK","2019-02-09-2019-02-15",11
7163,NA,"BER","BKK",2019-02-09,2019-02-15,2019-01-30,1,"BER-BKK","2019-02-09-2019-02-15",10
7072,NA,"BER","BKK",2019-02-09,2019-02-15,2019-01-31,1,"BER-BKK","2019-02-09-2019-02-15",9
6778,NA,"BER","BKK",2019-02-09,2019-02-15,2019-02-01,1,"BER-BKK","2019-02-09-2019-02-15",8
7121,NA,"BER","BKK",2019-02-09,2019-02-16,2019-01-26,1,"BER-BKK","2019-02-09-2019-02-16",14
6814,NA,"BER","BKK",2019-02-09,2019-02-16,2019-01-27,2,"BER-BKK","2019-02-09-2019-02-16",13
6564,NA,"BER","BKK",2019-02-09,2019-02-16,2019-01-29,1,"BER-BKK","2019-02-09-2019-02-16",11
7591,NA,"BER","BKK",2019-02-09,2019-02-16,2019-01-30,1,"BER-BKK","2019-02-09-2019-02-16",10
7027,NA,"BER","BKK",2019-02-09,2019-02-16,2019-01-31,1,"BER-BKK","2019-02-09-2019-02-16",9
7033,NA,"BER","BKK",2019-02-09,2019-02-16,2019-02-01,1,"BER-BKK","2019-02-09-2019-02-16",8
6269,NA,"BER","BKK",2019-02-10,2019-02-15,2019-01-25,1,"BER-BKK","2019-02-10-2019-02-15",16
6583,NA,"BER","BKK",2019-02-10,2019-02-15,2019-01-26,1,"BER-BKK","2019-02-10-2019-02-15",15
6401,NA,"BER","BKK",2019-02-10,2019-02-15,2019-01-27,1,"BER-BKK","2019-02-10-2019-02-15",14
6275,NA,"BER","BKK",2019-02-10,2019-02-15,2019-01-29,1,"BER-BKK","2019-02-10-2019-02-15",12
6645,NA,"BER","BKK",2019-02-10,2019-02-15,2019-01-30,1,"BER-BKK","2019-02-10-2019-02-15",11
6640,NA,"BER","BKK",2019-02-10,2019-02-15,2019-01-31,1,"BER-BKK","2019-02-10-2019-02-15",10
6561,NA,"BER","BKK",2019-02-10,2019-02-15,2019-02-01,1,"BER-BKK","2019-02-10-2019-02-15",9
6583,NA,"BER","BKK",2019-02-10,2019-02-16,2019-01-26,1,"BER-BKK","2019-02-10-2019-02-16",15
6267,NA,"BER","BKK",2019-02-10,2019-02-16,2019-01-27,1,"BER-BKK","2019-02-10-2019-02-16",14
6266,NA,"BER","BKK",2019-02-10,2019-02-16,2019-01-29,1,"BER-BKK","2019-02-10-2019-02-16",12
6644,NA,"BER","BKK",2019-02-10,2019-02-16,2019-01-30,1,"BER-BKK","2019-02-10-2019-02-16",11
6324,NA,"BER","BKK",2019-02-10,2019-02-16,2019-01-31,1,"BER-BKK","2019-02-10-2019-02-16",10
5976,NA,"BER","BKK",2019-02-10,2019-02-16,2019-02-01,1,"BER-BKK","2019-02-10-2019-02-16",9
6534,NA,"BER","BKK",2019-02-10,2019-02-17,2019-01-27,1,"BER-BKK","2019-02-10-2019-02-17",14
6275,NA,"BER","BKK",2019-02-10,2019-02-17,2019-01-29,1,"BER-BKK","2019-02-10-2019-02-17",12
6328,NA,"BER","BKK",2019-02-10,2019-02-17,2019-01-30,1,"BER-BKK","2019-02-10-2019-02-17",11
6324,NA,"BER","BKK",2019-02-10,2019-02-17,2019-01-31,1,"BER-BKK","2019-02-10-2019-02-17",10
6293,NA,"BER","BKK",2019-02-10,2019-02-17,2019-02-01,1,"BER-BKK","2019-02-10-2019-02-17",9
7041,NA,"BER","BKK",2019-02-11,2019-02-16,2019-01-26,1,"BER-BKK","2019-02-11-2019-02-16",16
6544,NA,"BER","BKK",2019-02-11,2019-02-16,2019-01-27,1,"BER-BKK","2019-02-11-2019-02-16",15
6427,NA,"BER","BKK",2019-02-11,2019-02-16,2019-01-29,1,"BER-BKK","2019-02-11-2019-02-16",13
6578,NA,"BER","BKK",2019-02-11,2019-02-16,2019-01-30,1,"BER-BKK","2019-02-11-2019-02-16",12
6578,NA,"BER","BKK",2019-02-11,2019-02-16,2019-01-31,1,"BER-BKK","2019-02-11-2019-02-16",11
6565,NA,"BER","BKK",2019-02-11,2019-02-16,2019-02-01,1,"BER-BKK","2019-02-11-2019-02-16",10
6236,NA,"BER","BKK",2019-02-11,2019-02-16,2019-02-04,1,"BER-BKK","2019-02-11-2019-02-16",7
6793,NA,"BER","BKK",2019-02-11,2019-02-17,2019-01-27,1,"BER-BKK","2019-02-11-2019-02-17",15
6819,NA,"BER","BKK",2019-02-11,2019-02-17,2019-01-29,1,"BER-BKK","2019-02-11-2019-02-17",13
6578,NA,"BER","BKK",2019-02-11,2019-02-17,2019-01-30,1,"BER-BKK","2019-02-11-2019-02-17",12
5807,NA,"BER","BKK",2019-02-11,2019-02-17,2019-01-31,1,"BER-BKK","2019-02-11-2019-02-17",11
6087,NA,"BER","BKK",2019-02-11,2019-02-17,2019-02-01,1,"BER-BKK","2019-02-11-2019-02-17",10
5709,NA,"BER","BKK",2019-02-11,2019-02-17,2019-02-04,1,"BER-BKK","2019-02-11-2019-02-17",7
6217,NA,"BER","BKK",2019-02-11,2019-02-18,2019-01-29,1,"BER-BKK","2019-02-11-2019-02-18",13
6216,NA,"BER","BKK",2019-02-11,2019-02-18,2019-01-30,1,"BER-BKK","2019-02-11-2019-02-18",12
6226,NA,"BER","BKK",2019-02-11,2019-02-18,2019-01-31,1,"BER-BKK","2019-02-11-2019-02-18",11
6498,NA,"BER","BKK",2019-02-11,2019-02-18,2019-02-01,1,"BER-BKK","2019-02-11-2019-02-18",10
6493,NA,"BER","BKK",2019-02-11,2019-02-18,2019-02-04,1,"BER-BKK","2019-02-11-2019-02-18",7
7063,NA,"BER","BKK",2019-02-12,2019-02-17,2019-01-27,1,"BER-BKK","2019-02-12-2019-02-17",16
6837,NA,"BER","BKK",2019-02-12,2019-02-17,2019-01-29,1,"BER-BKK","2019-02-12-2019-02-17",14
6578,NA,"BER","BKK",2019-02-12,2019-02-17,2019-01-30,1,"BER-BKK","2019-02-12-2019-02-17",13
5800,NA,"BER","BKK",2019-02-12,2019-02-17,2019-01-31,1,"BER-BKK","2019-02-12-2019-02-17",12
6081,NA,"BER","BKK",2019-02-12,2019-02-17,2019-02-01,1,"BER-BKK","2019-02-12-2019-02-17",11
5605,NA,"BER","BKK",2019-02-12,2019-02-17,2019-02-04,1,"BER-BKK","2019-02-12-2019-02-17",8
6440,NA,"BER","BKK",2019-02-12,2019-02-18,2019-01-29,1,"BER-BKK","2019-02-12-2019-02-18",14
6439,NA,"BER","BKK",2019-02-12,2019-02-18,2019-01-30,1,"BER-BKK","2019-02-12-2019-02-18",13
7072,NA,"BER","BKK",2019-02-12,2019-02-18,2019-01-31,1,"BER-BKK","2019-02-12-2019-02-18",12
7089,NA,"BER","BKK",2019-02-12,2019-02-18,2019-02-01,1,"BER-BKK","2019-02-12-2019-02-18",11
7026,NA,"BER","BKK",2019-02-12,2019-02-18,2019-02-04,1,"BER-BKK","2019-02-12-2019-02-18",8
6440,NA,"BER","BKK",2019-02-12,2019-02-19,2019-01-29,1,"BER-BKK","2019-02-12-2019-02-19",14
6439,NA,"BER","BKK",2019-02-12,2019-02-19,2019-01-30,1,"BER-BKK","2019-02-12-2019-02-19",13
7027,NA,"BER","BKK",2019-02-12,2019-02-19,2019-01-31,1,"BER-BKK","2019-02-12-2019-02-19",12
7034,NA,"BER","BKK",2019-02-12,2019-02-19,2019-02-01,1,"BER-BKK","2019-02-12-2019-02-19",11
7026,NA,"BER","BKK",2019-02-12,2019-02-19,2019-02-04,1,"BER-BKK","2019-02-12-2019-02-19",8
6217,NA,"BER","BKK",2019-02-13,2019-02-18,2019-01-29,1,"BER-BKK","2019-02-13-2019-02-18",15
6216,NA,"BER","BKK",2019-02-13,2019-02-18,2019-01-30,1,"BER-BKK","2019-02-13-2019-02-18",14
6226,NA,"BER","BKK",2019-02-13,2019-02-18,2019-01-31,1,"BER-BKK","2019-02-13-2019-02-18",13
6498,NA,"BER","BKK",2019-02-13,2019-02-18,2019-02-01,1,"BER-BKK","2019-02-13-2019-02-18",12
6493,NA,"BER","BKK",2019-02-13,2019-02-18,2019-02-04,1,"BER-BKK","2019-02-13-2019-02-18",9
5959,NA,"BER","BKK",2019-02-13,2019-02-19,2019-01-29,1,"BER-BKK","2019-02-13-2019-02-19",15
4942,NA,"BER","BKK",2019-02-13,2019-02-19,2019-01-30,1,"BER-BKK","2019-02-13-2019-02-19",14
4953,NA,"BER","BKK",2019-02-13,2019-02-19,2019-01-31,1,"BER-BKK","2019-02-13-2019-02-19",13
5976,NA,"BER","BKK",2019-02-13,2019-02-19,2019-02-01,1,"BER-BKK","2019-02-13-2019-02-19",12
6230,NA,"BER","BKK",2019-02-13,2019-02-19,2019-02-04,1,"BER-BKK","2019-02-13-2019-02-19",9
5217,NA,"BER","BKK",2019-02-13,2019-02-20,2019-01-30,1,"BER-BKK","2019-02-13-2019-02-20",14
5229,NA,"BER","BKK",2019-02-13,2019-02-20,2019-01-31,1,"BER-BKK","2019-02-13-2019-02-20",13
6293,NA,"BER","BKK",2019-02-13,2019-02-20,2019-02-01,1,"BER-BKK","2019-02-13-2019-02-20",12
6250,NA,"BER","BKK",2019-02-13,2019-02-20,2019-02-04,1,"BER-BKK","2019-02-13-2019-02-20",9
5826,NA,"BER","BKK",2019-02-14,2019-02-19,2019-01-29,1,"BER-BKK","2019-02-14-2019-02-19",16
6565,NA,"BER","BKK",2019-02-14,2019-02-19,2019-01-30,1,"BER-BKK","2019-02-14-2019-02-19",15
6578,NA,"BER","BKK",2019-02-14,2019-02-19,2019-01-31,1,"BER-BKK","2019-02-14-2019-02-19",14
6565,NA,"BER","BKK",2019-02-14,2019-02-19,2019-02-01,1,"BER-BKK","2019-02-14-2019-02-19",13
7498,NA,"BER","BKK",2019-02-14,2019-02-19,2019-02-04,1,"BER-BKK","2019-02-14-2019-02-19",10
6840,NA,"BER","BKK",2019-02-14,2019-02-20,2019-01-30,1,"BER-BKK","2019-02-14-2019-02-20",15
6854,NA,"BER","BKK",2019-02-14,2019-02-20,2019-01-31,1,"BER-BKK","2019-02-14-2019-02-20",14
7291,NA,"BER","BKK",2019-02-14,2019-02-20,2019-02-01,1,"BER-BKK","2019-02-14-2019-02-20",13
7563,NA,"BER","BKK",2019-02-14,2019-02-20,2019-02-04,1,"BER-BKK","2019-02-14-2019-02-20",10
6854,NA,"BER","BKK",2019-02-14,2019-02-21,2019-01-31,1,"BER-BKK","2019-02-14-2019-02-21",14
6840,NA,"BER","BKK",2019-02-14,2019-02-21,2019-02-01,1,"BER-BKK","2019-02-14-2019-02-21",13
7691,NA,"BER","BKK",2019-02-14,2019-02-21,2019-02-04,1,"BER-BKK","2019-02-14-2019-02-21",10
6562,NA,"BER","BKK",2019-02-15,2019-02-20,2019-01-30,1,"BER-BKK","2019-02-15-2019-02-20",16
6569,NA,"BER","BKK",2019-02-15,2019-02-20,2019-01-31,1,"BER-BKK","2019-02-15-2019-02-20",15
6295,NA,"BER","BKK",2019-02-15,2019-02-20,2019-02-01,1,"BER-BKK","2019-02-15-2019-02-20",14
6285,NA,"BER","BKK",2019-02-15,2019-02-20,2019-02-04,1,"BER-BKK","2019-02-15-2019-02-20",11
6283,NA,"BER","BKK",2019-02-15,2019-02-21,2019-01-31,1,"BER-BKK","2019-02-15-2019-02-21",15
6283,NA,"BER","BKK",2019-02-15,2019-02-21,2019-02-01,1,"BER-BKK","2019-02-15-2019-02-21",14
6285,NA,"BER","BKK",2019-02-15,2019-02-21,2019-02-04,1,"BER-BKK","2019-02-15-2019-02-21",11
6952,NA,"BER","BKK",2019-02-15,2019-02-22,2019-02-01,1,"BER-BKK","2019-02-15-2019-02-22",14
6959,NA,"BER","BKK",2019-02-15,2019-02-22,2019-02-04,1,"BER-BKK","2019-02-15-2019-02-22",11
7303,NA,"BER","BKK",2019-02-16,2019-02-21,2019-01-31,1,"BER-BKK","2019-02-16-2019-02-21",16
7309,NA,"BER","BKK",2019-02-16,2019-02-21,2019-02-01,1,"BER-BKK","2019-02-16-2019-02-21",15
7311,NA,"BER","BKK",2019-02-16,2019-02-21,2019-02-04,1,"BER-BKK","2019-02-16-2019-02-21",12
7504,NA,"BER","BKK",2019-02-16,2019-02-22,2019-02-01,1,"BER-BKK","2019-02-16-2019-02-22",15
7498,NA,"BER","BKK",2019-02-16,2019-02-22,2019-02-04,1,"BER-BKK","2019-02-16-2019-02-22",12
8055,NA,"BER","BKK",2019-02-16,2019-02-23,2019-02-04,1,"BER-BKK","2019-02-16-2019-02-23",12
6952,NA,"BER","BKK",2019-02-17,2019-02-22,2019-02-01,1,"BER-BKK","2019-02-17-2019-02-22",16
6642,NA,"BER","BKK",2019-02-17,2019-02-22,2019-02-04,1,"BER-BKK","2019-02-17-2019-02-22",13
6253,NA,"BER","BKK",2019-02-17,2019-02-23,2019-02-04,1,"BER-BKK","2019-02-17-2019-02-23",13
6253,NA,"BER","BKK",2019-02-18,2019-02-23,2019-02-04,1,"BER-BKK","2019-02-18-2019-02-23",14
5768,NA,"BER","BKK",2019-02-18,2019-02-23,2019-02-11,1,"BER-BKK","2019-02-18-2019-02-23",7
5768,NA,"BER","BKK",2019-02-18,2019-02-24,2019-02-11,1,"BER-BKK","2019-02-18-2019-02-24",7
8228,NA,"BER","BKK",2019-02-18,2019-02-25,2019-02-11,1,"BER-BKK","2019-02-18-2019-02-25",7
7403,NA,"BER","BKK",2019-02-19,2019-02-24,2019-02-11,1,"BER-BKK","2019-02-19-2019-02-24",8
8129,NA,"BER","BKK",2019-02-19,2019-02-25,2019-02-11,1,"BER-BKK","2019-02-19-2019-02-25",8
7403,NA,"BER","BKK",2019-02-19,2019-02-26,2019-02-11,1,"BER-BKK","2019-02-19-2019-02-26",8
8129,NA,"BER","BKK",2019-02-20,2019-02-25,2019-02-11,1,"BER-BKK","2019-02-20-2019-02-25",9
8129,NA,"BER","BKK",2019-02-20,2019-02-26,2019-02-11,1,"BER-BKK","2019-02-20-2019-02-26",9
6827,NA,"BER","BKK",2019-02-20,2019-02-27,2019-02-11,1,"BER-BKK","2019-02-20-2019-02-27",9
8122,NA,"BER","BKK",2019-02-21,2019-02-26,2019-02-11,1,"BER-BKK","2019-02-21-2019-02-26",10
7747,NA,"BER","BKK",2019-02-21,2019-02-26,2019-02-14,1,"BER-BKK","2019-02-21-2019-02-26",7
6827,NA,"BER","BKK",2019-02-21,2019-02-27,2019-02-11,1,"BER-BKK","2019-02-21-2019-02-27",10
7747,NA,"BER","BKK",2019-02-21,2019-02-27,2019-02-14,1,"BER-BKK","2019-02-21-2019-02-27",7
8122,NA,"BER","BKK",2019-02-21,2019-02-28,2019-02-11,1,"BER-BKK","2019-02-21-2019-02-28",10
8271,NA,"BER","BKK",2019-02-21,2019-02-28,2019-02-14,1,"BER-BKK","2019-02-21-2019-02-28",7
8122,NA,"BER","BKK",2019-02-22,2019-02-27,2019-02-11,1,"BER-BKK","2019-02-22-2019-02-27",11
8061,NA,"BER","BKK",2019-02-22,2019-02-27,2019-02-14,1,"BER-BKK","2019-02-22-2019-02-27",8
8122,NA,"BER","BKK",2019-02-22,2019-02-28,2019-02-11,1,"BER-BKK","2019-02-22-2019-02-28",11
7336,NA,"BER","BKK",2019-02-22,2019-02-28,2019-02-14,1,"BER-BKK","2019-02-22-2019-02-28",8
7485,NA,"BER","BKK",2019-02-22,2019-03-01,2019-02-11,1,"BER-BKK","2019-02-22-2019-03-01",11
6393,NA,"BER","BKK",2019-02-22,2019-03-01,2019-02-14,1,"BER-BKK","2019-02-22-2019-03-01",8
8262,NA,"BER","BKK",2019-02-23,2019-02-28,2019-02-11,1,"BER-BKK","2019-02-23-2019-02-28",12
8585,NA,"BER","BKK",2019-02-23,2019-02-28,2019-02-14,1,"BER-BKK","2019-02-23-2019-02-28",9
7266,NA,"BER","BKK",2019-02-23,2019-03-01,2019-02-11,1,"BER-BKK","2019-02-23-2019-03-01",12
8061,NA,"BER","BKK",2019-02-23,2019-03-01,2019-02-14,1,"BER-BKK","2019-02-23-2019-03-01",9
8262,NA,"BER","BKK",2019-02-23,2019-03-02,2019-02-11,1,"BER-BKK","2019-02-23-2019-03-02",12
8585,NA,"BER","BKK",2019-02-23,2019-03-02,2019-02-14,1,"BER-BKK","2019-02-23-2019-03-02",9
7266,NA,"BER","BKK",2019-02-24,2019-03-01,2019-02-11,1,"BER-BKK","2019-02-24-2019-03-01",13
6780,NA,"BER","BKK",2019-02-24,2019-03-01,2019-02-14,1,"BER-BKK","2019-02-24-2019-03-01",10
8262,NA,"BER","BKK",2019-02-24,2019-03-02,2019-02-11,1,"BER-BKK","2019-02-24-2019-03-02",13
8201,NA,"BER","BKK",2019-02-24,2019-03-02,2019-02-14,1,"BER-BKK","2019-02-24-2019-03-02",10
7027,NA,"BER","BKK",2019-02-24,2019-03-03,2019-02-14,1,"BER-BKK","2019-02-24-2019-03-03",10
5768,NA,"BER","BKK",2019-02-25,2019-03-02,2019-02-11,1,"BER-BKK","2019-02-25-2019-03-02",14
8271,NA,"BER","BKK",2019-02-25,2019-03-02,2019-02-14,1,"BER-BKK","2019-02-25-2019-03-02",11
6883,NA,"BER","BKK",2019-02-25,2019-03-02,2019-02-18,1,"BER-BKK","2019-02-25-2019-03-02",7
7027,NA,"BER","BKK",2019-02-25,2019-03-03,2019-02-14,1,"BER-BKK","2019-02-25-2019-03-03",11
6923,NA,"BER","BKK",2019-02-25,2019-03-03,2019-02-18,1,"BER-BKK","2019-02-25-2019-03-03",7
6855,NA,"BER","BKK",2019-02-25,2019-03-04,2019-02-14,1,"BER-BKK","2019-02-25-2019-03-04",11
7258,NA,"BER","BKK",2019-02-25,2019-03-04,2019-02-18,1,"BER-BKK","2019-02-25-2019-03-04",7
7747,NA,"BER","BKK",2019-02-26,2019-03-03,2019-02-14,1,"BER-BKK","2019-02-26-2019-03-03",12
8206,NA,"BER","BKK",2019-02-26,2019-03-03,2019-02-18,1,"BER-BKK","2019-02-26-2019-03-03",8
8273,NA,"BER","BKK",2019-02-26,2019-03-03,2019-02-19,1,"BER-BKK","2019-02-26-2019-03-03",7
